dates,eps_estimate,eps_actual,eps_pct_diff,ticker,country,category
2022-01-27,1.69,1.86,10.39,SAP,Germany,tech
2022-04-22,1.15,1.0,-13.09,SAP,Germany,tech
2022-07-21,1.08,0.96,-11.43,SAP,Germany,tech
2022-10-17,1.26,1.11,-11.97,SAP,Germany,tech
2023-01-26,1.37,0.99,-27.8,SAP,Germany,tech
2023-04-21,1.1,1.27,15.98,SAP,Germany,tech
2023-07-20,1.16,3.14,169.59,SAP,Germany,tech
1993-01-19,0.02,0.02,3.18,SCHW,USA,financial-services
1993-05-04,0.03,0.03,11.1,SCHW,USA,financial-services
1993-07-14,0.02,0.03,32.51,SCHW,USA,financial-services
1993-10-12,0.02,0.02,8.36,SCHW,USA,financial-services
1994-01-14,0.02,0.02,1.02,SCHW,USA,financial-services
1994-04-13,0.03,0.03,-2.99,SCHW,USA,financial-services
1994-07-13,0.03,0.03,4.74,SCHW,USA,financial-services
1994-10-12,0.02,0.03,21.56,SCHW,USA,financial-services
1995-01-17,0.03,0.03,5.14,SCHW,USA,financial-services
1995-04-17,0.03,0.03,8.92,SCHW,USA,financial-services
1995-07-18,0.03,0.04,9.39,SCHW,USA,financial-services
1995-10-12,0.04,0.04,-4.3,SCHW,USA,financial-services
1996-01-16,0.04,0.04,0.0,SCHW,USA,financial-services
1996-04-16,0.04,0.04,-5.8,SCHW,USA,financial-services
1996-07-17,0.04,0.06,33.72,SCHW,USA,financial-services
1996-10-11,0.04,0.05,8.49,SCHW,USA,financial-services
1997-01-16,0.05,0.05,-1.27,SCHW,USA,financial-services
1997-04-16,0.05,0.05,2.78,SCHW,USA,financial-services
1997-07-16,0.05,0.05,2.19,SCHW,USA,financial-services
1997-10-15,0.06,0.06,5.82,SCHW,USA,financial-services
1998-01-14,0.06,0.06,3.54,SCHW,USA,financial-services
1998-04-15,0.06,0.06,-9.5,SCHW,USA,financial-services
1998-07-16,0.06,0.06,0.89,SCHW,USA,financial-services
1998-10-15,0.07,0.08,4.7,SCHW,USA,financial-services
1999-01-19,0.08,0.09,14.08,SCHW,USA,financial-services
1999-04-15,0.11,0.12,10.04,SCHW,USA,financial-services
1999-07-16,0.11,0.12,7.24,SCHW,USA,financial-services
1999-10-14,0.1,0.1,-0.67,SCHW,USA,financial-services
2000-01-18,0.13,0.13,2.56,SCHW,USA,financial-services
2000-04-17,0.22,0.22,2.06,SCHW,USA,financial-services
2000-07-18,0.15,0.14,-5.01,SCHW,USA,financial-services
2000-10-17,0.12,0.12,-3.71,SCHW,USA,financial-services
2001-01-18,0.12,0.11,-11.06,SCHW,USA,financial-services
2001-04-17,0.08,0.08,0.7,SCHW,USA,financial-services
2001-07-17,0.08,0.07,-9.09,SCHW,USA,financial-services
2001-10-16,0.05,0.06,21.29,SCHW,USA,financial-services
2002-01-15,0.08,0.08,5.11,SCHW,USA,financial-services
2002-04-16,0.08,0.08,-0.88,SCHW,USA,financial-services
2002-07-16,0.08,0.07,-6.67,SCHW,USA,financial-services
2002-10-15,0.07,0.07,-5.89,SCHW,USA,financial-services
2003-01-21,0.08,0.07,-17.04,SCHW,USA,financial-services
2003-04-22,0.05,0.05,-1.79,SCHW,USA,financial-services
2003-07-23,0.09,0.09,3.54,SCHW,USA,financial-services
2003-10-21,0.1,0.11,12.1,SCHW,USA,financial-services
2004-01-22,0.11,0.11,-3.83,SCHW,USA,financial-services
2004-04-20,0.12,0.12,1.21,SCHW,USA,financial-services
2004-07-20,0.09,0.08,-12.33,SCHW,USA,financial-services
2004-10-15,0.08,0.08,4.06,SCHW,USA,financial-services
2005-01-18,0.11,0.12,6.54,SCHW,USA,financial-services
2005-04-15,0.12,0.12,-0.92,SCHW,USA,financial-services
2005-07-18,0.13,0.14,9.27,SCHW,USA,financial-services
2005-10-17,0.15,0.16,6.67,SCHW,USA,financial-services
2006-01-18,0.14,0.14,-3.19,SCHW,USA,financial-services
2006-04-17,0.19,0.19,0.0,SCHW,USA,financial-services
2006-07-18,0.2,0.19,-2.88,SCHW,USA,financial-services
2006-10-16,0.2,0.21,4.67,SCHW,USA,financial-services
2007-01-17,0.21,0.21,-0.27,SCHW,USA,financial-services
2007-04-17,0.22,0.22,-0.29,SCHW,USA,financial-services
2007-07-17,0.23,0.23,-0.57,SCHW,USA,financial-services
2007-10-15,0.25,0.27,7.34,SCHW,USA,financial-services
2008-01-16,0.27,0.26,-2.01,SCHW,USA,financial-services
2008-04-15,0.26,0.26,0.68,SCHW,USA,financial-services
2008-07-16,0.26,0.27,3.4,SCHW,USA,financial-services
2008-10-15,0.23,0.26,10.77,SCHW,USA,financial-services
2009-01-16,0.26,0.27,5.11,SCHW,USA,financial-services
2009-04-15,0.15,0.19,23.5,SCHW,USA,financial-services
2009-07-16,0.18,0.18,1.2,SCHW,USA,financial-services
2009-10-15,0.17,0.17,-1.92,SCHW,USA,financial-services
2010-01-19,0.15,0.14,-4.11,SCHW,USA,financial-services
2010-04-15,0.11,0.1,-7.69,SCHW,USA,financial-services
2010-07-16,0.15,0.17,12.98,SCHW,USA,financial-services
2010-10-15,0.09,0.1,10.4,SCHW,USA,financial-services
2011-01-18,0.1,0.1,-3.22,SCHW,USA,financial-services
2011-04-15,0.19,0.2,7.3,SCHW,USA,financial-services
2011-07-18,0.19,0.2,2.79,SCHW,USA,financial-services
2011-10-17,0.19,0.19,-1.11,SCHW,USA,financial-services
2012-01-18,0.13,0.13,-0.11,SCHW,USA,financial-services
2012-04-16,0.15,0.15,-1.06,SCHW,USA,financial-services
2012-07-17,0.18,0.2,12.62,SCHW,USA,financial-services
2012-10-15,0.17,0.17,1.86,SCHW,USA,financial-services
2013-01-16,0.15,0.15,1.41,SCHW,USA,financial-services
2013-04-15,0.16,0.15,-5.6,SCHW,USA,financial-services
2013-07-16,0.19,0.18,-3.56,SCHW,USA,financial-services
2013-10-15,0.2,0.22,7.9,SCHW,USA,financial-services
2014-01-16,0.21,0.23,10.91,SCHW,USA,financial-services
2014-04-15,0.22,0.24,9.27,SCHW,USA,financial-services
2014-07-16,0.22,0.23,2.37,SCHW,USA,financial-services
2014-10-15,0.24,0.24,-1.6,SCHW,USA,financial-services
2015-01-16,0.24,0.24,-1.07,SCHW,USA,financial-services
2015-04-15,0.24,0.22,-6.72,SCHW,USA,financial-services
2015-07-16,0.24,0.25,5.61,SCHW,USA,financial-services
2015-10-15,0.27,0.27,1.34,SCHW,USA,financial-services
2016-01-19,0.25,0.24,-4.89,SCHW,USA,financial-services
2016-04-15,0.29,0.29,-0.45,SCHW,USA,financial-services
2016-07-18,0.3,0.3,0.74,SCHW,USA,financial-services
2016-10-17,0.33,0.34,1.86,SCHW,USA,financial-services
2017-01-18,0.36,0.36,0.65,SCHW,USA,financial-services
2017-04-18,0.36,0.39,6.88,SCHW,USA,financial-services
2017-07-18,0.39,0.39,0.61,SCHW,USA,financial-services
2017-10-16,0.41,0.42,3.28,SCHW,USA,financial-services
2018-01-17,0.41,0.44,6.25,SCHW,USA,financial-services
2018-04-16,0.54,0.55,2.54,SCHW,USA,financial-services
2018-07-17,0.58,0.6,3.83,SCHW,USA,financial-services
2018-10-15,0.65,0.65,0.66,SCHW,USA,financial-services
2019-01-16,0.64,0.65,1.74,SCHW,USA,financial-services
2019-04-15,0.66,0.69,5.11,SCHW,USA,financial-services
2019-07-16,0.65,0.66,1.09,SCHW,USA,financial-services
2019-10-15,0.64,0.74,15.14,SCHW,USA,financial-services
2020-01-16,0.64,0.63,-1.35,SCHW,USA,financial-services
2020-04-15,0.62,0.58,-6.7,SCHW,USA,financial-services
2020-07-16,0.53,0.48,-8.93,SCHW,USA,financial-services
2020-10-15,0.46,0.48,5.05,SCHW,USA,financial-services
2021-01-19,0.71,0.74,4.83,SCHW,USA,financial-services
2021-04-15,0.82,0.84,2.02,SCHW,USA,financial-services
2021-07-16,0.71,0.8,12.18,SCHW,USA,financial-services
2021-10-15,0.81,0.84,3.46,SCHW,USA,financial-services
2022-01-18,0.88,0.86,-2.44,SCHW,USA,financial-services
2022-04-18,0.84,0.77,-8.43,SCHW,USA,financial-services
2022-07-18,0.91,0.97,6.76,SCHW,USA,financial-services
2022-10-17,1.05,1.1,4.36,SCHW,USA,financial-services
2023-01-18,1.09,1.09,0.16,SCHW,USA,financial-services
2023-04-17,0.9,0.93,3.35,SCHW,USA,financial-services
2023-07-18,0.71,0.75,5.75,SCHW,USA,financial-services
2023-10-16,0.77,,,SCHW,USA,financial-services
2024-01-16,,,,SCHW,USA,financial-services
2024-04-15,,,,SCHW,USA,financial-services
2024-07-16,,,,SCHW,USA,financial-services
1998-04-29,-0.5,-1.0,-100.0,SCKT,USA,electronics
1998-07-29,-0.1,-0.3,-200.0,SCKT,USA,electronics
2003-10-22,0.0,-0.1,,SCKT,USA,electronics
2004-02-18,0.0,0.0,,SCKT,USA,electronics
2004-10-20,0.1,0.0,-100.0,SCKT,USA,electronics
2005-04-20,0.1,-0.1,-200.0,SCKT,USA,electronics
2011-07-26,-0.08,-0.09,-12.5,SCKT,USA,electronics
2011-10-25,-0.05,-0.16,-220.0,SCKT,USA,electronics
2015-10-22,,,,SCKT,USA,electronics
2016-02-17,,,,SCKT,USA,electronics
2016-04-20,,,,SCKT,USA,electronics
2016-07-27,,,,SCKT,USA,electronics
2016-10-25,,,,SCKT,USA,electronics
2017-02-15,,,,SCKT,USA,electronics
2017-04-27,,,,SCKT,USA,electronics
2017-07-27,,,,SCKT,USA,electronics
2017-10-26,0.1,0.06,-40.0,SCKT,USA,electronics
2018-02-15,0.07,-0.01,-114.29,SCKT,USA,electronics
2018-04-26,0.07,-0.03,-142.86,SCKT,USA,electronics
2018-07-26,,,,SCKT,USA,electronics
2018-10-25,,,,SCKT,USA,electronics
2019-02-13,,,,SCKT,USA,electronics
2019-07-25,,,,SCKT,USA,electronics
2019-10-24,,,,SCKT,USA,electronics
2020-02-12,,,,SCKT,USA,electronics
2020-04-29,,,,SCKT,USA,electronics
2020-07-30,,,,SCKT,USA,electronics
2020-10-22,,,,SCKT,USA,electronics
2021-02-24,,,,SCKT,USA,electronics
2021-04-22,,,,SCKT,USA,electronics
2021-07-22,0.03,0.06,100.0,SCKT,USA,electronics
2021-10-21,0.06,0.07,16.67,SCKT,USA,electronics
2022-02-16,0.07,0.11,57.14,SCKT,USA,electronics
2022-04-28,0.05,0.04,-20.0,SCKT,USA,electronics
2022-07-28,0.08,0.01,-87.5,SCKT,USA,electronics
2022-10-27,0.03,-0.11,-466.67,SCKT,USA,electronics
2023-02-22,-0.04,-0.02,50.0,SCKT,USA,electronics
2023-04-27,-0.01,-0.12,-1100.0,SCKT,USA,electronics
2023-08-02,-0.11,-0.06,45.45,SCKT,USA,electronics
2023-10-25,-0.07,,,SCKT,USA,electronics
2024-02-20,,,,SCKT,USA,electronics
2024-04-25,,,,SCKT,USA,electronics
2024-07-31,,,,SCKT,USA,electronics
2017-10-20,,,,SE,Singapore,"tech, financial-services"
2017-11-22,-0.77,-0.75,2.98,SE,Singapore,"tech, financial-services"
2018-02-27,-0.48,-0.86,-79.35,SE,Singapore,"tech, financial-services"
2018-05-15,-0.6,-0.61,-2.48,SE,Singapore,"tech, financial-services"
2018-08-21,-0.56,-0.59,-6.27,SE,Singapore,"tech, financial-services"
2018-11-20,-0.63,-0.7,-10.7,SE,Singapore,"tech, financial-services"
2019-02-26,-0.68,-0.95,-39.95,SE,Singapore,"tech, financial-services"
2019-05-21,-0.65,-0.64,1.12,SE,Singapore,"tech, financial-services"
2019-08-20,-0.51,-0.52,-1.48,SE,Singapore,"tech, financial-services"
2019-11-12,-0.53,-0.41,23.22,SE,Singapore,"tech, financial-services"
2020-03-03,-0.3,-0.53,-74.49,SE,Singapore,"tech, financial-services"
2020-05-18,-0.36,-0.52,-45.71,SE,Singapore,"tech, financial-services"
2020-08-18,-0.41,-0.68,-65.8,SE,Singapore,"tech, financial-services"
2020-11-17,-0.53,-0.69,-29.79,SE,Singapore,"tech, financial-services"
2021-03-02,-0.54,-0.87,-62.05,SE,Singapore,"tech, financial-services"
2021-05-18,-0.47,-0.62,-33.24,SE,Singapore,"tech, financial-services"
2021-08-17,-0.52,-0.61,-16.91,SE,Singapore,"tech, financial-services"
2021-11-16,-0.66,-0.83,-26.66,SE,Singapore,"tech, financial-services"
2022-03-01,-0.59,-1.12,-88.27,SE,Singapore,"tech, financial-services"
2022-05-17,-1.26,-1.04,17.28,SE,Singapore,"tech, financial-services"
2022-08-16,-1.19,-1.36,-14.37,SE,Singapore,"tech, financial-services"
2022-11-15,-1.1,-0.87,20.78,SE,Singapore,"tech, financial-services"
2023-03-07,-0.79,0.17,121.5,SE,Singapore,"tech, financial-services"
2023-05-16,0.44,0.15,-65.65,SE,Singapore,"tech, financial-services"
2023-08-15,0.42,0.54,30.12,SE,Singapore,"tech, financial-services"
2023-11-13,0.22,,,SE,Singapore,"tech, financial-services"
2024-03-05,,,,SE,Singapore,"tech, financial-services"
2024-05-14,,,,SE,Singapore,"tech, financial-services"
2024-08-13,,,,SE,Singapore,"tech, financial-services"
2015-03-26,,,,SEDG,Israel,energy
2015-05-07,0.08,0.2,159.74,SEDG,Israel,energy
2015-08-12,0.22,0.31,44.19,SEDG,Israel,energy
2015-11-04,0.3,0.36,18.31,SEDG,Israel,energy
2016-02-03,0.36,0.44,21.47,SEDG,Israel,energy
2016-05-09,0.4,0.51,27.82,SEDG,Israel,energy
2016-08-09,0.41,0.44,7.56,SEDG,Israel,energy
2016-11-09,0.44,0.46,5.14,SEDG,Israel,energy
2017-02-14,0.33,0.32,-1.92,SEDG,Israel,energy
2017-05-09,0.32,0.36,11.5,SEDG,Israel,energy
2017-08-02,0.38,0.55,44.74,SEDG,Israel,energy
2017-11-08,0.55,0.66,20.0,SEDG,Israel,energy
2018-02-14,0.65,0.85,31.35,SEDG,Israel,energy
2018-05-09,0.8,0.87,8.24,SEDG,Israel,energy
2018-08-02,0.84,0.82,-2.81,SEDG,Israel,energy
2018-11-01,0.82,0.86,4.77,SEDG,Israel,energy
2019-02-20,0.7,0.63,-9.63,SEDG,Israel,energy
2019-05-06,0.6,0.64,7.47,SEDG,Israel,energy
2019-08-06,0.83,0.94,13.25,SEDG,Israel,energy
2019-11-06,1.16,1.21,4.44,SEDG,Israel,energy
2020-01-21,1.24,1.65,33.33,SEDG,Israel,energy
2020-02-19,1.24,1.65,33.28,SEDG,Israel,energy
2020-05-06,1.25,0.95,-24.11,SEDG,Israel,energy
2020-08-03,0.69,0.97,39.77,SEDG,Israel,energy
2020-11-02,0.82,1.21,47.43,SEDG,Israel,energy
2021-02-16,0.87,0.98,13.26,SEDG,Israel,energy
2021-05-03,0.99,0.98,-1.13,SEDG,Israel,energy
2021-08-02,1.12,1.28,14.43,SEDG,Israel,energy
2021-11-02,1.36,1.45,6.88,SEDG,Israel,energy
2022-02-15,1.31,1.1,-16.33,SEDG,Israel,energy
2022-05-02,1.27,1.2,-5.32,SEDG,Israel,energy
2022-08-02,1.39,0.95,-31.75,SEDG,Israel,energy
2022-11-07,1.44,0.91,-36.76,SEDG,Israel,energy
2023-02-13,1.56,2.86,83.55,SEDG,Israel,energy
2023-05-03,1.93,2.9,50.56,SEDG,Israel,energy
2023-08-01,2.52,2.62,3.99,SEDG,Israel,energy
2023-11-06,1.78,,,SEDG,Israel,energy
2024-02-12,,,,SEDG,Israel,energy
2024-05-01,,,,SEDG,Israel,energy
2024-07-30,,,,SEDG,Israel,energy
2013-11-07,0.1,0.13,27.59,SFM,USA,retail
2014-02-27,0.06,0.07,13.51,SFM,USA,retail
2014-05-07,0.2,0.23,17.45,SFM,USA,retail
2014-08-07,0.18,0.2,12.32,SFM,USA,retail
2014-11-06,0.16,0.18,11.98,SFM,USA,retail
2015-02-25,0.09,0.12,32.41,SFM,USA,retail
2015-05-07,0.26,0.25,-4.23,SFM,USA,retail
2015-08-06,0.22,0.22,0.81,SFM,USA,retail
2015-11-05,0.19,0.21,11.73,SFM,USA,retail
2016-02-25,0.16,0.18,14.23,SFM,USA,retail
2016-05-05,0.29,0.3,3.92,SFM,USA,retail
2016-08-04,0.24,0.25,3.78,SFM,USA,retail
2016-11-03,0.17,0.16,-4.94,SFM,USA,retail
2017-02-23,0.13,0.12,-4.27,SFM,USA,retail
2017-05-04,0.3,0.33,10.81,SFM,USA,retail
2017-08-03,0.25,0.29,16.23,SFM,USA,retail
2017-11-02,0.18,0.23,29.97,SFM,USA,retail
2018-02-22,0.15,0.16,8.63,SFM,USA,retail
2018-05-03,0.49,0.5,1.56,SFM,USA,retail
2018-08-02,0.32,0.32,-0.41,SFM,USA,retail
2018-11-01,0.26,0.27,3.81,SFM,USA,retail
2019-02-21,0.18,0.19,8.31,SFM,USA,retail
2019-05-02,0.41,0.46,11.95,SFM,USA,retail
2019-08-01,0.3,0.3,-1.27,SFM,USA,retail
2019-10-30,0.19,0.22,16.99,SFM,USA,retail
2020-02-20,0.14,0.27,99.31,SFM,USA,retail
2020-05-05,0.54,0.78,43.66,SFM,USA,retail
2020-07-29,0.36,0.57,57.43,SFM,USA,retail
2020-10-28,0.36,0.51,39.86,SFM,USA,retail
2021-02-25,0.39,0.58,48.41,SFM,USA,retail
2021-05-06,0.61,0.7,15.69,SFM,USA,retail
2021-08-05,0.45,0.52,16.07,SFM,USA,retail
2021-11-04,0.39,0.56,42.11,SFM,USA,retail
2022-02-24,0.3,0.32,8.09,SFM,USA,retail
2022-05-04,0.72,0.79,8.99,SFM,USA,retail
2022-08-03,0.51,0.57,11.7,SFM,USA,retail
2022-11-08,0.51,0.61,19.58,SFM,USA,retail
2023-03-02,0.37,0.42,13.76,SFM,USA,retail
2023-05-01,0.85,0.98,15.71,SFM,USA,retail
2023-08-01,0.63,0.71,11.86,SFM,USA,retail
2023-11-06,0.62,,,SFM,USA,retail
2024-02-29,,,,SFM,USA,retail
2024-04-29,,,,SFM,USA,retail
2024-07-30,,,,SFM,USA,retail
2002-01-31,-0.29,-0.18,37.93,SGEN,USA,pharmaceuticals
2002-04-25,-0.28,-0.2,28.57,SGEN,USA,pharmaceuticals
2002-07-23,-0.24,-0.21,12.5,SGEN,USA,pharmaceuticals
2002-10-22,-0.25,-0.17,32.0,SGEN,USA,pharmaceuticals
2003-01-30,-0.2,-0.19,7.32,SGEN,USA,pharmaceuticals
2003-04-22,-0.19,-0.2,-2.56,SGEN,USA,pharmaceuticals
2003-07-29,-0.2,-0.18,10.0,SGEN,USA,pharmaceuticals
2003-10-28,-0.21,-0.17,20.93,SGEN,USA,pharmaceuticals
2004-02-03,-0.19,-0.18,7.69,SGEN,USA,pharmaceuticals
2004-04-27,-0.18,-0.24,-30.91,SGEN,USA,pharmaceuticals
2004-07-27,-0.88,-0.89,-1.52,SGEN,USA,pharmaceuticals
2004-10-26,-0.38,-0.4,-4.8,SGEN,USA,pharmaceuticals
2005-02-08,-0.25,-0.25,-0.67,SGEN,USA,pharmaceuticals
2005-04-26,-0.25,-0.18,26.83,SGEN,USA,pharmaceuticals
2005-07-26,-0.22,-0.2,7.41,SGEN,USA,pharmaceuticals
2005-10-25,-0.24,-0.15,37.5,SGEN,USA,pharmaceuticals
2006-02-07,-0.17,-0.17,0.97,SGEN,USA,pharmaceuticals
2006-04-25,-0.18,-0.21,-19.32,SGEN,USA,pharmaceuticals
2006-07-25,-0.19,-0.17,11.46,SGEN,USA,pharmaceuticals
2006-10-24,-0.2,-0.17,15.0,SGEN,USA,pharmaceuticals
2007-02-06,-0.2,-0.2,2.44,SGEN,USA,pharmaceuticals
2007-04-24,-0.17,-0.16,6.98,SGEN,USA,pharmaceuticals
2007-07-25,-0.16,-0.18,-9.56,SGEN,USA,pharmaceuticals
2007-10-23,-0.15,-0.22,-44.26,SGEN,USA,pharmaceuticals
2008-02-07,-0.22,-0.22,2.22,SGEN,USA,pharmaceuticals
2008-04-24,-0.18,-0.22,-20.31,SGEN,USA,pharmaceuticals
2008-07-22,-0.27,-0.2,24.73,SGEN,USA,pharmaceuticals
2008-10-23,-0.27,-0.27,-0.41,SGEN,USA,pharmaceuticals
2009-02-05,-0.3,-0.38,-24.59,SGEN,USA,pharmaceuticals
2009-04-23,-0.29,-0.33,-13.79,SGEN,USA,pharmaceuticals
2009-07-23,-0.29,-0.26,10.34,SGEN,USA,pharmaceuticals
2009-10-22,-0.25,-0.21,16.8,SGEN,USA,pharmaceuticals
2010-02-09,-0.22,-0.12,46.67,SGEN,USA,pharmaceuticals
2010-04-27,0.04,0.11,189.47,SGEN,USA,pharmaceuticals
2010-07-27,-0.02,-0.08,-300.0,SGEN,USA,pharmaceuticals
2010-11-01,-0.34,-0.34,0.24,SGEN,USA,pharmaceuticals
2011-02-08,-0.38,-0.34,10.53,SGEN,USA,pharmaceuticals
2011-05-05,-0.37,-0.3,18.6,SGEN,USA,pharmaceuticals
2011-08-04,-0.39,-0.45,-14.93,SGEN,USA,pharmaceuticals
2011-11-03,-0.46,-0.35,24.42,SGEN,USA,pharmaceuticals
2012-02-13,-0.29,-0.32,-9.27,SGEN,USA,pharmaceuticals
2012-05-08,-0.12,-0.11,6.38,SGEN,USA,pharmaceuticals
2012-08-08,-0.15,-0.15,0.0,SGEN,USA,pharmaceuticals
2012-11-07,-0.15,-0.12,21.43,SGEN,USA,pharmaceuticals
2013-02-12,-0.11,-0.09,20.41,SGEN,USA,pharmaceuticals
2013-05-07,-0.2,-0.14,28.98,SGEN,USA,pharmaceuticals
2013-07-31,-0.19,-0.06,67.77,SGEN,USA,pharmaceuticals
2013-11-05,-0.22,-0.19,13.94,SGEN,USA,pharmaceuticals
2014-02-11,-0.24,-0.13,46.59,SGEN,USA,pharmaceuticals
2014-05-01,-0.21,-0.13,36.98,SGEN,USA,pharmaceuticals
2014-07-31,-0.22,-0.14,37.54,SGEN,USA,pharmaceuticals
2014-10-30,-0.24,-0.13,45.39,SGEN,USA,pharmaceuticals
2015-02-10,-0.25,-0.22,11.41,SGEN,USA,pharmaceuticals
2015-04-30,-0.19,-0.17,9.16,SGEN,USA,pharmaceuticals
2015-07-30,-0.26,-0.38,-44.31,SGEN,USA,pharmaceuticals
2015-10-29,-0.2,-0.21,-4.57,SGEN,USA,pharmaceuticals
2016-02-09,-0.2,-0.18,9.94,SGEN,USA,pharmaceuticals
2016-04-28,-0.09,-0.15,-60.63,SGEN,USA,pharmaceuticals
2016-07-26,-0.32,-0.23,27.9,SGEN,USA,pharmaceuticals
2016-10-27,-0.29,-0.23,20.55,SGEN,USA,pharmaceuticals
2017-02-09,-0.34,-0.39,-15.04,SGEN,USA,pharmaceuticals
2017-04-27,-0.41,-0.42,-3.28,SGEN,USA,pharmaceuticals
2017-07-27,-0.41,-0.39,5.04,SGEN,USA,pharmaceuticals
2017-10-26,-0.42,-0.19,54.69,SGEN,USA,pharmaceuticals
2018-02-06,-0.43,-0.41,4.43,SGEN,USA,pharmaceuticals
2018-04-26,-0.41,-0.61,-47.52,SGEN,USA,pharmaceuticals
2018-07-26,-0.39,0.47,221.03,SGEN,USA,pharmaceuticals
2018-10-25,-0.27,-0.42,-55.56,SGEN,USA,pharmaceuticals
2019-02-07,-0.42,-0.9,-112.34,SGEN,USA,pharmaceuticals
2019-04-25,-0.3,-0.08,73.46,SGEN,USA,pharmaceuticals
2019-07-16,-0.39,-0.49,-27.12,SGEN,USA,pharmaceuticals
2019-10-29,-0.36,-0.55,-54.55,SGEN,USA,pharmaceuticals
2020-02-06,-0.45,0.14,130.83,SGEN,USA,pharmaceuticals
2020-04-30,-0.79,-0.98,-24.14,SGEN,USA,pharmaceuticals
2020-07-30,-0.63,-0.12,80.83,SGEN,USA,pharmaceuticals
2020-10-29,0.5,3.5,604.81,SGEN,USA,pharmaceuticals
2021-02-11,0.86,0.9,5.02,SGEN,USA,pharmaceuticals
2021-04-29,-0.61,-0.67,-9.05,SGEN,USA,pharmaceuticals
2021-07-29,-0.61,-0.47,22.76,SGEN,USA,pharmaceuticals
2021-10-28,-0.58,-1.61,-179.57,SGEN,USA,pharmaceuticals
2022-02-09,-0.83,-0.95,-14.54,SGEN,USA,pharmaceuticals
2022-04-28,-0.99,-0.74,25.5,SGEN,USA,pharmaceuticals
2022-07-28,-0.86,-0.73,14.8,SGEN,USA,pharmaceuticals
2022-10-27,-0.96,-1.03,-7.7,SGEN,USA,pharmaceuticals
2023-02-15,-1.04,-0.8,22.88,SGEN,USA,pharmaceuticals
2023-04-27,-0.82,-0.93,-13.48,SGEN,USA,pharmaceuticals
2023-08-02,-0.81,-1.13,-40.14,SGEN,USA,pharmaceuticals
2023-10-25,-0.77,,,SGEN,USA,pharmaceuticals
2024-02-13,,,,SGEN,USA,pharmaceuticals
2024-04-25,,,,SGEN,USA,pharmaceuticals
2024-07-31,,,,SGEN,USA,pharmaceuticals
1994-12-08,0.19,0.19,0.0,SGMA,USA,electronics
1996-03-11,0.0,0.26,,SGMA,USA,electronics
1996-07-15,0.22,0.22,0.0,SGMA,USA,electronics
1997-03-10,0.3,0.25,-16.67,SGMA,USA,electronics
1997-07-14,0.22,0.18,-18.18,SGMA,USA,electronics
2016-09-12,,,,SGMA,USA,electronics
2016-12-12,,,,SGMA,USA,electronics
2017-03-13,,,,SGMA,USA,electronics
2017-07-21,,,,SGMA,USA,electronics
2017-09-12,,,,SGMA,USA,electronics
2017-12-12,,,,SGMA,USA,electronics
2018-03-14,,,,SGMA,USA,electronics
2018-07-20,,,,SGMA,USA,electronics
2018-09-13,,,,SGMA,USA,electronics
2018-12-12,,,,SGMA,USA,electronics
2019-03-15,,,,SGMA,USA,electronics
2019-07-25,,,,SGMA,USA,electronics
2019-09-11,,,,SGMA,USA,electronics
2019-12-11,,,,SGMA,USA,electronics
2020-03-11,,,,SGMA,USA,electronics
2020-08-12,,,,SGMA,USA,electronics
2020-09-09,,,,SGMA,USA,electronics
2020-12-10,,,,SGMA,USA,electronics
2021-03-11,,,,SGMA,USA,electronics
2021-07-23,,,,SGMA,USA,electronics
2021-09-13,,,,SGMA,USA,electronics
2021-12-13,,,,SGMA,USA,electronics
2022-03-23,,,,SGMA,USA,electronics
2022-07-27,,,,SGMA,USA,electronics
2022-09-13,,,,SGMA,USA,electronics
2022-12-12,,,,SGMA,USA,electronics
2023-05-18,,,,SGMA,USA,electronics
2023-07-20,,,,SGMA,USA,electronics
2023-09-11,,,,SGMA,USA,electronics
2023-12-07,,,,SGMA,USA,electronics
2024-05-16,,,,SGMA,USA,electronics
2024-07-18,,,,SGMA,USA,electronics
2024-09-09,,,,SGMA,USA,electronics
1993-04-14,0.37,0.41,9.56,SHEL,UK,energy
1993-05-14,0.35,0.43,23.69,SHEL,UK,energy
1993-08-05,0.36,0.26,-29.7,SHEL,UK,energy
1993-11-17,0.36,0.38,6.9,SHEL,UK,energy
1994-02-25,0.43,0.31,-28.27,SHEL,UK,energy
1994-05-11,0.38,0.42,9.75,SHEL,UK,energy
1994-08-18,0.36,0.35,-2.64,SHEL,UK,energy
1994-12-14,0.4,0.4,-0.42,SHEL,UK,energy
1995-02-23,0.47,0.48,3.39,SHEL,UK,energy
1995-05-11,0.5,0.6,18.58,SHEL,UK,energy
1995-08-04,0.54,0.61,12.66,SHEL,UK,energy
1995-11-06,0.48,0.49,1.74,SHEL,UK,energy
1996-02-16,0.51,0.37,-27.57,SHEL,UK,energy
1996-05-10,0.51,0.57,12.25,SHEL,UK,energy
1996-08-07,0.58,0.54,-7.75,SHEL,UK,energy
1996-11-01,0.54,0.57,5.61,SHEL,UK,energy
1997-03-03,0.62,0.74,18.91,SHEL,UK,energy
1997-05-01,0.66,0.68,2.64,SHEL,UK,energy
1997-08-08,0.62,0.51,-18.24,SHEL,UK,energy
1997-12-08,0.57,0.58,0.87,SHEL,UK,energy
1998-02-12,0.63,0.55,-12.85,SHEL,UK,energy
